pdf,citation_text,context,classification,case_name,plaintiff,defendant,volume,reporter,page,court,year,month,day,docket_number,is_westlaw,wl_number,review_reason,v_status,v_confidence,v_url,v_matched_name,v_git_hash,qc_status,qc_notes,
mezu_v_mezu_10-29-2025_order.pdf,"Azizova v. Suleymanov, 243 Md. App. 340 (2019)","... Williams, 306 Md. 332, 338 (1986).15 A court's findings are ""not clearly erroneous if there is competent or material evidence in the record to support the court's conclusion."" Azizova v. Suleymanov, 243 Md. App. 340, 372 (2019) (quoting Lemley v. Lemley, 109 Md. App. 620, 628 (1996)), cert. deni",uncertain,Azizova v. Suleymanov,Azizova,Suleymanov,243,Md. App.,340,mdctspecapp,2019,,,,FALSE,,,,,,,,,,
mezu_v_mezu_10-29-2025_order.pdf,"Lemley v. Lemley, 109 Md. App. 620 (1996)","... are ""not clearly erroneous if there is competent or material evidence in the record to support the court's conclusion."" Azizova v. Suleymanov, 243 Md. App. 340, 372 (2019) (quoting Lemley v. Lemley, 109 Md. App. 620, 628 (1996)), cert. denied sub nom. Suleymanov v. Azizova, 467 Md. 693 (2020). B",uncertain,Lemley v. Lemley,Lemley,Lemley,109,Md. App.,620,mdctspecapp,1996,,,,FALSE,,,,,,,,,,
mezu_v_mezu_10-29-2025_order.pdf,"Suleymanov v. Azizova, 467 Md. 693 (2020)","...e record to support the court's conclusion."" Azizova v. Suleymanov, 243 Md. App. 340, 372 (2019) (quoting Lemley v. Lemley, 109 Md. App. 620, 628 (1996)), cert. denied sub nom. Suleymanov v. Azizova, 467 Md. 693 (2020). Based on the terms of the MSA, we conclude that the circuit court was not cle",uncertain,Suleymanov v. Azizova,Suleymanov,Azizova,467,Md.,693,md,2020,,,,FALSE,,,,,,,,,,
mezu_v_mezu_10-29-2025_order.pdf,"Matter of the Marriage of Houser, 490 Md. 592 (2025)","...d child support. As the Supreme Court of Maryland explained in In the Matter of the Marriage of Houser, however, parents generally cannot bargain away or waive a minor child's right to child support. 490 Md. 592, 608 (2025). To justify such an agreement, the parents must explain: [W]hy, in a guid",uncertain,Matter of the Marriage of Houser,,,490,Md.,592,md,2025,,,,FALSE,,,,,,,,,,
mezu_v_mezu_10-29-2025_order.pdf,"Store, Inc. v. Cellco P'ship, 127 Md. App. 385 (1999)","...Court has previously noted that ""it is not this Court's responsibility to attempt to fashion coherent legal theories to support [an] appellant's sweeping claims."" Elecs. Store, Inc. v. Cellco P'ship, 127 Md. App. 385, 405 (1999). ""It is not our function to seek out the law in support of a party's",uncertain,"Store, Inc. v. Cellco P'ship","Store, Inc.",Cellco P'ship,127,Md. App.,385,mdctspecapp,1999,,,,FALSE,,,,,,,,,,
mezu_v_mezu_10-29-2025_order.pdf,"Anderson v. Litzenberg, 115 Md. App. 549 (1997)","...weeping claims."" Elecs. Store, Inc. v. Cellco P'ship, 127 Md. App. 385, 405 (1999). ""It is not our function to seek out the law in support of a party's appellate contentions."" Anderson v. Litzenberg, 115 Md. App. 549, 578 (1997). When the appellant fails to cite to any authority for their positio",uncertain,Anderson v. Litzenberg,Anderson,Litzenberg,115,Md. App.,549,mdctspecapp,1997,,,,FALSE,,,,,,,,,,
mezu_v_mezu_10-29-2025_order.pdf,"Oroian v. Allstate Ins. Co., 62 Md. App. 654 (1985)","...contentions."" Anderson v. Litzenberg, 115 Md. App. 549, 578 (1997). When the appellant fails to cite to any authority for their position, the contention is deemed waived. Oroian v. Allstate Ins. Co., 62 Md. App. 654, 658 (1985) (""Appellants, in their brief, have cited no authority for their posit",uncertain,Oroian v. Allstate Insurance. Co.,Oroian,Allstate Insurance. Co.,62,Md. App.,654,mdctspecapp,1985,,,,FALSE,,,,,,,,,,
mezu_v_mezu_10-29-2025_order.pdf,"Cotton Duck, LLC v. Ins. Comm'r of the State of Md., 259 Md. App. 376 (2023)","...ivalent in setting forth his or her position regarding the charges; and (4) the relief sought must be stated with particularity and clarity. Balt. Cotton Duck, LLC v. Ins. Comm'r of the State of Md., 259 Md. App. 376, 401 (2023) (quoting Braxton v. Faber, 91 Md. App. 391, 408-09 (1992)), cert. de",uncertain,"Cotton Duck, LLC v. Insurance. Commission'r of the State of Md.","Cotton Duck, LLC",Insurance. Commission'r of the State of Md.,259,Md. App.,376,mdctspecapp,2023,,,,FALSE,,,POSSIBLE_MATCH,0.5757,https://www.courtlistener.com/opinion/9435190/balt-cotton-duck-v-md-insurance-commr/,Balt. Cotton Duck v. Md. Insurance Comm'r,e697e44,approved,"This is right, but Maryland cases are not easy for some reason?",
mezu_v_mezu_10-29-2025_order.pdf,"Braxton v. Faber, 91 Md. App. 391 (1992)","...he charges; and (4) the relief sought must be stated with particularity and clarity. Balt. Cotton Duck, LLC v. Ins. Comm'r of the State of Md., 259 Md. App. 376, 401 (2023) (quoting Braxton v. Faber, 91 Md. App. 391, 408-09 (1992)), cert. denied, 486 Md. 396 (2024). 33 ""[T]here is a strong presum",uncertain,Braxton v. Faber,Braxton,Faber,91,Md. App.,391,mdctspecapp,1992,,,,FALSE,,,VERIFIED,1.0,https://www.courtlistener.com/opinion/1481710/braxton-v-faber/,Braxton v. Faber,e697e44,approved,,
mezu_v_mezu_10-29-2025_order.pdf,"Balt. Cotton Duck, LLC v. Ins. Comm'r of the State of Md., 486 Md. 396 (2024)","...tated with particularity and clarity. Balt. Cotton Duck, LLC v. Ins. Comm'r of the State of Md., 259 Md. App. 376, 401 (2023) (quoting Braxton v. Faber, 91 Md. App. 391, 408-09 (1992)), cert. denied, 486 Md. 396 (2024). 33 ""[T]here is a strong presumption in Maryland . . .and elsewhere . . . that",uncertain,"Balt. Cotton Duck, LLC v. Insurance. Commission'r of the State of Md.","Balt. Cotton Duck, LLC",Insurance. Commission'r of the State of Md.,486,Md.,396,md,2024,,,,FALSE,,,,,,,,,,
mezu_v_mezu_10-29-2025_order.pdf,"Jefferson-El v. State, 330 Md. 99 (1993)","...992)), cert. denied, 486 Md. 396 (2024). 33 ""[T]here is a strong presumption in Maryland . . .and elsewhere . . . that judges are impartial participants in the legal process."" Jefferson-El v. State, 330 Md. 99, 107 (1993). The party seeking recusal has a heavy burden to overcome the presumption o",uncertain,Jefferson-El v. State,Jefferson-El,State,330,Md.,99,md,1993,,,,FALSE,,,VERIFIED,1,https://www.courtlistener.com/opinion/2001903/jefferson-el-v-state/,Jefferson-El v. State,e64568a,approved,,
mezu_v_mezu_10-29-2025_order.pdf,"Bishop v. State, 218 Md. App. 472 (2014)","... participants in the legal process."" Jefferson-El v. State, 330 Md. 99, 107 (1993). The party seeking recusal has a heavy burden to overcome the presumption of judicial impartiality. Bishop v. State, 218 Md. App. 472, 491 (2014), cert. denied, 414 Md. 218 (2015). Here, Father did not raise any cl",uncertain,Bishop v. State,Bishop,State,218,Md. App.,472,mdctspecapp,2014,,,,FALSE,,,,,,,,,,
mezu_v_mezu_10-29-2025_order.pdf,"Bishop v. State, 414 Md. 218 (2015)","...on-El v. State, 330 Md. 99, 107 (1993). The party seeking recusal has a heavy burden to overcome the presumption of judicial impartiality. Bishop v. State, 218 Md. App. 472, 491 (2014), cert. denied, 414 Md. 218 (2015). Here, Father did not raise any claim of judicial bias in the proceedings subj",uncertain,Bishop v. State,Bishop,State,414,Md.,218,md,2015,,,,FALSE,,,NOT_FOUND,0,,,e64568a,skip,"""cert denied"" not collected & out of scope",
nora_v_m_a_transport_inc_8-13-2025_order.pdf,"In re Gray, 2025-00408, 2025 WL 1692055 (La. June 17, 2025)","...w did not generate the fabricated citations. Ms. Hamilton confirmed that, at the time she filed the reply memorandum in support of 22 R. Doc. 60 at p. 1. 23 R. Doc. 61. 24 See In re Gray, 2025-00408, 2025 WL 1692055 (La. 6/17/25). 25 R. Doc. 64. 26 Id. 27 Id. 28 R. Doc. 52 at p. 9. 4 Plaintiff's ",likely_fake,In re Gray,,,2025,WL,1692055,,2025,,,,TRUE,1692055,,LIKELY_REAL,0.8667,https://www.courtlistener.com/docket/69650044/4/in-re-gray/,In re: Gray,ff0a91d,,,
nora_v_m_a_transport_inc_8-13-2025_order.pdf,"Snow Ingredients, Inc. v. SnoWizard, Inc., 833 F.3d 512 (5th Cir. 2016)","...existence, of the cases.39 Furthermore, Ms. Hamilton violated Rule 11(b)(3) by misrepresenting to the Court the 32 Id. at (c). 33 R. Doc. 65; R. Doc. 66. 34 Snow Ingredients, Inc. v. SnoWizard, Inc., 833 F.3d 512, 528 (5th Cir. 2016) (citing Whitehead v. Food Max of Miss., Inc., 332 F.3d 796, 802",likely_fake,"Snow Ingredients, Inc. v. SnoWizard, Inc.","Snow Ingredients, Inc.","SnoWizard, Inc.",833,F.3d,512,ca5,2016,,,,FALSE,,,LIKELY_REAL,0.95,https://www.courtlistener.com/opinion/4247851/snow-ingredients-incorporated-v-snowizard/,"Snow Ingredients, Incorporated v. SnoWizard",e697e44,approved,,
nora_v_m_a_transport_inc_8-13-2025_order.pdf,"Whitehead v. Food Max of Miss., Inc., 332 F.3d 796 (5th Cir. 2003)","...isrepresenting to the Court the 32 Id. at (c). 33 R. Doc. 65; R. Doc. 66. 34 Snow Ingredients, Inc. v. SnoWizard, Inc., 833 F.3d 512, 528 (5th Cir. 2016) (citing Whitehead v. Food Max of Miss., Inc., 332 F.3d 796, 802 (5th Cir. 2003) (en banc)). 35 Cooter & Gell v. Hartmarx Corp., 496 U.S. 384, 3",likely_fake,"Whitehead v. Food Max of Miss., Inc.",Whitehead,"Food Max of Miss., Inc.",332,F.3d,796,ca5,2003,,,,FALSE,,,VERIFIED,1,https://www.courtlistener.com/opinion/782337/bennie-whitehead-v-food-max-of-mississippi-inc-kmart-corporation-v/,"Bennie Whitehead v. Food Max of Mississippi, Inc., Kmart Corporation v. Paul S. Minor",e64568a,approved,,
nora_v_m_a_transport_inc_8-13-2025_order.pdf,"Gell v. Hartmarx Corp., 496 U.S. 384 (U.S. Nov. 25, 2024)","...Ingredients, Inc. v. SnoWizard, Inc., 833 F.3d 512, 528 (5th Cir. 2016) (citing Whitehead v. Food Max of Miss., Inc., 332 F.3d 796, 802 (5th Cir. 2003) (en banc)). 35 Cooter & Gell v. Hartmarx Corp., 496 U.S. 384, 393 (1990). 36 Gauthier v. Goodyear Tire & Rubber Co., No. 23-00281, 2024 WL 488265",likely_fake,Gell v. Hartmarx Corp.,Gell,Hartmarx Corp.,496,U.S.,384,usjc,2024,11,25,,FALSE,,,VERIFIED,1,https://www.courtlistener.com/opinion/112457/cooter-gell-v-hartmarx-corp/,Cooter & Gell v. Hartmarx Corp.,3fbf7a8,approved,,
nora_v_m_a_transport_inc_8-13-2025_order.pdf,"Gauthier v. Goodyear Tire & Rubber Co., No. 23-00281, 2024 WL 4882651 (E.D. Tex. Nov. 25, 2024)","...tehead v. Food Max of Miss., Inc., 332 F.3d 796, 802 (5th Cir. 2003) (en banc)). 35 Cooter & Gell v. Hartmarx Corp., 496 U.S. 384, 393 (1990). 36 Gauthier v. Goodyear Tire & Rubber Co., No. 23-00281, 2024 WL 4882651, at *2 (E.D. Tex. Nov. 25, 2024) (first quoting Park v. Kim, 91 F.4th 610, 615 (2",likely_fake,Gauthier v. Goodyear Tire & Rubber Co.,Gauthier,Goodyear Tire & Rubber Co.,2024,WL,4882651,txed,2024,11,25,23-00281,TRUE,4882651,,LIKELY_REAL,0.9,https://www.courtlistener.com/docket/67624744/48/gauthier-v-goodyear-tire-rubber-co/,Gauthier v. Goodyear Tire & Rubber Co.,e697e44,duplicate,duplicate of prior citation,
nora_v_m_a_transport_inc_8-13-2025_order.pdf,"Gallagher v. Wilton Enterprises, Inc., 962 F. Supp. 1162 (E.D. Pa. 1997)","...pposition, Defendants identified what they referred to as three ""suspicious"" citations.8 The first of these ""suspicious"" citations is Ms. Hamilton's citation to Gallagher v. Wilton Enterprises, Inc., 962 F. Supp. 1162 (E.D. Pa. 1997). Ms. Hamilton cited Gallagher as a case in which ""the Eastern D",uncertain,"Gallagher v. Wilton Enterprises, Inc.",Gallagher,"Wilton Enterprises, Inc.",962,F. Supp.,1162,paed,1997,,,,FALSE,,,NOT_FOUND,0,,,e64568a,approved,confirmed hallucination,
nora_v_m_a_transport_inc_8-13-2025_order.pdf,"Mader v. Advanced Neuromodulation Sys., Inc., 2005 WL 1863181 (E.D. La. Aug. 3, 2005)","...ited States Court of Appeals for the First Circuit,11 neither Gallagher nor Kenro discuss venue transfer or equitable tolling. Second, Ms. Hamilton cited Mader v. Advanced Neuromodulation Sys., Inc., 2005 WL 1863181 (E.D. La. Aug. 3, 2005) as a case in which ""this Court granted a transfer where v",uncertain,"Mader v. Advanced Neuromodulation Sys., Inc.",Mader,"Advanced Neuromodulation Sys., Inc.",2005,WL,1863181,laed,2005,8,3,,TRUE,1863181,,NOT_FOUND,0.2569,https://www.courtlistener.com/docket/70331972/67/nora-v-m-a-transport-inc/,"Nora v. M & A Transport, Inc.",3fbf7a8,approved,confirmed hallucination,
nora_v_m_a_transport_inc_8-13-2025_order.pdf,"Krapf v. St. Luke's Hosp., 4 A.3d 642 (pasuperct 2010)","...on Sys., Inc. The citation ""2005 WL 1863181"" is for In re Yacavino, which is a New Jersey Supreme Court case on an attorney disciplinary matter.13 Third, Ms. Hamilton cited Krapf v. St. Luke's Hosp., 4 A.3d 642 (Pa. Super. Ct. 2010) for the proposition that ""Courts favor transferring such cases r",uncertain,Krapf v. St. Luke's Hospital.,Krapf,St. Luke's Hospital.,4,A.3d,642,pasuperct,2010,,,,FALSE,,,,,,,,,,
nora_v_m_a_transport_inc_8-13-2025_order.pdf,"In re S.D. Ind. 1997). 11, 962 F.2d 120 (1st Cir. 1992)","...3d 642 (Pa. Super. Ct. 2010) for the proposition that ""Courts favor transferring such cases rather than 7 R. Doc. 33. 8 Id. at pp. 2-3. 9 R. Doc. 24 at p. 5. 10 962 F. Supp. 1162 (S.D. Ind. 1997). 11 962 F.2d 120 (1st Cir. 1992). 12 R. Doc. 24 at p. 4. 13 2005 WL 1863181 (N.J. 2005). 2 dismissing",uncertain,In re S.D. Ind. 1997). 11,,,962,F.2d,120,ca1,1992,,,,FALSE,,,,,,,,,,
nora_v_m_a_transport_inc_8-13-2025_order.pdf,"Mader v. Advanced Neuromodulation Sys., Inc., 2005 WL 1863181 (E.D. La. Aug. 3, 2005) ","...ited States Court of Appeals for the First Circuit,11 neither Gallagher nor Kenro discuss venue transfer or equitable tolling. Second, Ms. Hamilton cited Mader v. Advanced Neuromodulation Sys., Inc., 2005 WL 1863181 (E.D. La. Aug. 3, 2005) as a case in which ""this Court granted a transfer where v",uncertain,"Mader v. Advanced Neuromodulation Sys., Inc.",Mader,"Advanced Neuromodulation Sys., Inc.",2005,WL,1863181,laed,2005,8,3,,TRUE,1863181,,NOT_FOUND,0.2569,https://www.courtlistener.com/docket/70331972/67/nora-v-m-a-transport-inc/,"Nora v. M & A Transport, Inc.",3fbf7a8,duplicate,duplicate of line 447,
nora_v_m_a_transport_inc_8-13-2025_order.pdf,"Krapf v. St. Luke's Hosp., 4 A.3d 642 (Pa. Super. Ct. 2010) ","...on Sys., Inc. The citation ""2005 WL 1863181"" is for In re Yacavino, which is a New Jersey Supreme Court case on an attorney disciplinary matter.13 Third, Ms. Hamilton cited Krapf v. St. Luke's Hosp., 4 A.3d 642 (Pa. Super. Ct. 2010) for the proposition that ""Courts favor transferring such cases r",uncertain,Krapf v. St. Luke's Hospital.,Krapf,St. Luke's Hospital.,4,A.3d,642,pasuperct,2010,,,,FALSE,,,VERIFIED,1,https://www.courtlistener.com/opinion/2441720/krapf-v-st-lukes-hospital/,Krapf v. St. Luke's Hospital,a0a9afc,approved,,
otg_new_york_inc_v_ottogi_america_inc_9-18-2025_order.pdf,"Napier v. Thirty or More Unidentified Fed. Agents, Emps. or Officers, 855 F.2d 1080 (3d Cir. 1988)","...volous argument for extending, modifying, or reversing existing law or for establishing new law[.]"" Fed. R. Civ. P. 11(b)(2); see Napier v. Thirty or More Unidentified Fed. Agents, Emps. or Officers, 855 F.2d 1080, 1091 (3d Cir. 1988) (""To satisfy the affirmative duty imposed by Rule 11, an attor",likely_fake,"Napier v. Thirty or More Unidentified Fed. Agents, Emps. or Officers",Napier,"Thirty or More Unidentified Fed. Agents, Emps. or Officers",855,F.2d,1080,,1988,,,,FALSE,,,VERIFIED,1,https://www.courtlistener.com/opinion/8972014/napier-v-thirty-or-more-unidentified-federal-agents-employees-or-officers/,"Napier v. Thirty or More Unidentified Federal Agents, Employees or Officers",fbdbb4a,approved,,
otg_new_york_inc_v_ottogi_america_inc_9-18-2025_order.pdf,"Wharton v. Superintendent Graterford SCI, 95 F.4th 140 (2024)","...onsistencies, mischaracterizations, exaggerations, omissions, evasions, and failures to correct known misimpressions created by [the lawyers'] own conduct.'"" Wharton v. Superintendent Graterford SCI, 95 F.4th 140, 148 (3d Cir. 2024) (alteration in original) (quoting Six v. Generations Fed. Credit",likely_fake,Wharton v. Superintendent Graterford SCI,Wharton,Superintendent Graterford SCI,95,F.4th,140,,2024,,,,FALSE,,,VERIFIED,1.0,https://www.courtlistener.com/opinion/9482440/robert-wharton-v-superintendent-graterford-sci/,Robert Wharton v. Superintendent Graterford SCI,e697e44,approved,,
otg_new_york_inc_v_ottogi_america_inc_9-18-2025_order.pdf,"Six v. Generations Fed. Credit Union, 891 F.3d 508 (4th Cir. 2018)","...impressions created by [the lawyers'] own conduct.'"" Wharton v. Superintendent Graterford SCI, 95 F.4th 140, 148 (3d Cir. 2024) (alteration in original) (quoting Six v. Generations Fed. Credit Union, 891 F.3d 508, 511 (4th Cir. 2018)). Thus, effective advocacy does not hinge upon suppressing the ",likely_fake,Six v. Generations Fed. Credit Union,Six,Generations Fed. Credit Union,891,F.3d,508,ca4,2018,,,,FALSE,,,VERIFIED,1,https://www.courtlistener.com/opinion/4502886/stephen-six-v-generations-federal-credit/,Stephen Six v. Generations Federal Credit,e64568a,approved,,
otg_new_york_inc_v_ottogi_america_inc_9-18-2025_order.pdf,"Ford Motor Co. v. Summit Motor Prods., Inc., 930 F.2d 277 (1991)","...urate account of the facts and law. When assessing whether an attorney violated Rule 11, a court uses a ""reasonableness under the circumstances"" standard. Ford Motor Co. v. Summit Motor Prods., Inc., 930 F.2d 277, 289 (3d Cir. 1991) (citing Bus. Guides, Inc. v. Chromatic Commc'ns Enters., Inc., 4",likely_fake,"Ford Motor Co. v. Summit Motor Prods., Inc.",Ford Motor Co.,"Summit Motor Prods., Inc.",930,F.2d,277,,1991,,,,FALSE,,,VERIFIED,1,https://www.courtlistener.com/opinion/8997411/ford-motor-co-v-summit-motor-products-inc/,"Ford Motor Co. v. Summit Motor Products, Inc.",a0a9afc,approved,,
otg_new_york_inc_v_ottogi_america_inc_9-18-2025_order.pdf,"Bus. Guides, Inc. v. Chromatic Commc'ns Enters., Inc., 498 U.S. 533 (U.S. 1991)","... uses a ""reasonableness under the circumstances"" standard. Ford Motor Co. v. Summit Motor Prods., Inc., 930 F.2d 277, 289 (3d Cir. 1991) (citing Bus. Guides, Inc. v. Chromatic Commc'ns Enters., Inc., 498 U.S. 533, 551, (1991)). The Third Circuit has made clear that finding cause for sanctions und",likely_fake,"Bus. Guides, Inc. v. Chromatic Commc'ns Enters., Inc.","Bus. Guides, Inc.","Chromatic Commc'ns Enters., Inc.",498,U.S.,533,usjc,1991,,,,FALSE,,,VERIFIED,1,https://www.courtlistener.com/opinion/112539/business-guides-inc-v-chromatic-communications-enterprises-inc/,"Business Guides, Inc. v. Chromatic Communications Enterprises, Inc.",e64568a,approved,,
otg_new_york_inc_v_ottogi_america_inc_9-18-2025_order.pdf,"Welfare Fund v. HoosierVac LLC, No. 2:24-cv-00326, 2025 WL 1511211 (S.D. Ind. May 28, 2025)","... sanctions, on attorneys who violated Rule 11 by including AI hallucinated legal authority and propositions. See Mid Cent. Operating Eng'rs Health & Welfare Fund v. HoosierVac LLC, No. 2:24-cv-00326, 2025 WL 1511211, at *1-2 (S.D. Ind. May 28, 2025) (adopting in part the Magistrate Judge's report",likely_real,Welfare Fund v. HoosierVac LLC,Welfare Fund,HoosierVac LLC,2025,WL,1511211,insd,2025,5,28,2:24-cv-00326,TRUE,1511211,,POSSIBLE_MATCH,0.7412,https://www.courtlistener.com/docket/68879596/122/mid-central-operating-engineers-health-and-welfare-fund-v-hoosiervac-llc/,MID CENTRAL OPERATING ENGINEERS HEALTH AND WELFARE FUND v. HOOSIERVAC LLC,3fbf7a8,duplicate,duplicate of line 338,
